seller_id,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,business_segment
698f5fa55a5f73d0740e9d9a773e8093,,,,reseller,,0.0,health_beauty
0f5f7caa3e6a2b466fabe6bfaf25b06b,,,,reseller,,0.0,audio_video_electronics
e1dc0754bada9ee4cfe9713f22f61292,,,,reseller,,0.0,toys
e58a5b390e28abc0b216cfb0e07d27d7,,,,reseller,,0.0,bags_backpacks
588e81a6924bcffd4e366453885e72b1,,,,manufacturer,100.0,0.0,audio_video_electronics
aae5e7b457a3c72ee230a47d98fceda5,,,,manufacturer,,0.0,bed_bath_table
dfa0c4c6229ab200a4a1336b4d7128ff,,,,reseller,,0.0,home_decor
a31ed365258882cc2a1e25d6710704ea,,,,reseller,,0.0,audio_video_electronics
53088c75f948b48a7ece173ac17f0c12,,,,reseller,,0.0,health_beauty
eada4a0629faf243de4159916c10cd1a,,,,reseller,,0.0,health_beauty
0c1d290fe8e252b31ebc2ead30634efc,,,,reseller,,0.0,health_beauty
c33e6d3ad32fd5bec1b0f2522f668213,,,,other,100.0,500000.0,other
fd5564b7d093f9d64d1a5f223dfe43bc,,,,reseller,,0.0,car_accessories
2e311c110b108aece4a48ab7165f28b3,,,,reseller,,0.0,household_utilities
da43bc6766501a2ad1aba35b09b7c9ac,,,,reseller,,0.0,watches
4a4da369ad50f14d48337aa52eb826f5,,,,reseller,,0.0,health_beauty
05e107217c7266362fd44b75b2cd4cc4,,,,reseller,,0.0,stationery
7f49fc7a8336278ab1287ed28d565258,,,,manufacturer,,0.0,food_supplement
c510bc1718f0f2961eaa42a23330681a,,,,reseller,,0.0,baby
ae1e6f638fc33a9cdbc2871bf60c6635,,,,manufacturer,,0.0,home_decor
4c1c7281388a33dd06daac44f9fadbd1,,,,reseller,,0.0,stationery
85ecf03781da592876b7844acc1b729f,,,,reseller,,0.0,health_beauty
968268a686aa05d1f529fb07dff08130,,,,reseller,,0.0,stationery
ae0728a2cb289dec6d1ceb0b7d6b82c5,,,,reseller,,0.0,health_beauty
8cd5c90bb5fe7f2d779c81bfd6d9ffcf,,,,reseller,,0.0,health_beauty
2d2f1c1a4f518137df3e4d8d5f57beae,,,,manufacturer,,0.0,health_beauty
106ebccfb024488d2dd7aac29c9a20a3,,,,reseller,,0.0,computers
e250d617a0ad591ba9bd663e584a895d,,,,manufacturer,,0.0,home_decor
1ab0c07336fcfada1d031cf1c9718ca7,,,,reseller,,0.0,health_beauty
53be10ff134691e94a4089b41c75874f,True,True,50-200,reseller,400.0,130000.0,construction_tools_house_garden
aa3d06427142ec11df8f7df0e159b71a,,,,manufacturer,,0.0,household_utilities
50ca38cf4312fde2e0d35f6169208b54,,,,reseller,,0.0,home_decor
7c51de0ab286204ce75ff42bf7c10d92,,,,reseller,,0.0,food_supplement
6a53b90c3ad9e0b56d9fe5c69165fff5,,,,manufacturer,,0.0,fashion_accessories
e10575e8e45d5d8cedfc60d838ac286b,,,,reseller,,0.0,gifts
11742f81550ac064cc9a40f67151d9ad,,,,reseller,,0.0,home_appliances
429e2324ee8c0a95b565f78b465e8a07,,,,manufacturer,,0.0,fashion_accessories
e94b64dc6979b302a5a5be1662c83bb6,,,,reseller,,0.0,home_decor
52c53edae0e04256ecf6c407608e7e09,,,,manufacturer,,0.0,stationery
45a9bd664803609f452cce925e21d24d,,,,reseller,,0.0,car_accessories
1444c08e64d55fb3c25f0f09c07ffcf2,,,,reseller,,0.0,car_accessories
99d4602ff2c719a03c6d8df853ebedf8,,,,manufacturer,,0.0,household_utilities
d449188091598bf0dbd32c312570f168,,,,reseller,,0.0,audio_video_electronics
a267686cbbbfe674d0834d3ad95df5bb,,,,manufacturer,,0.0,health_beauty
9f15313cc96cd611d45e63eab4170bf1,,,,reseller,,0.0,car_accessories
a1617fea9bff799a4d5b3db7a7baa713,,,,reseller,,0.0,audio_video_electronics
5f57db27027655e6c6a391601daa0258,,,,reseller,,0.0,household_utilities
eb9267cccc90f1b49c8d2f9887c7dd97,,,,reseller,,0.0,sports_leisure
abbc2aa191ecd8fbb5be1701d7bb6ef4,,,,manufacturer,,0.0,sports_leisure
ce616e1913288884e7742faac9d981db,,,,manufacturer,,0.0,construction_tools_house_garden
65b6aa01895e9ddce79b482da06dda9d,,,,reseller,,0.0,toys
8ed21f7ffec3a30e915d8e85eb3c4f72,,,,reseller,,0.0,bed_bath_table
6a87cbc1ebb8046bb3a851059feb6df3,True,False,50-200,manufacturer,1200.0,0.0,home_decor
88cf19ec1fc2c58f161aee259d57142c,,,,reseller,,0.0,household_utilities
1c16af6213cf83914774c6490065da81,,,,reseller,,0.0,bed_bath_table
0b1ca3ef18a63d7eb0c8897fa0849c08,,,,manufacturer,,0.0,health_beauty
f3c38ab652836d21de61fb8314b69182,,,,reseller,,0.0,computers
d598f929fc44e1e38678e7f47250ec04,,,,reseller,,0.0,car_accessories
f1fd6779d8d9afe83f4135a22903f22b,,,,manufacturer,,0.0,pet
36637850ddda5031f5bcf5499dd955a3,,,,reseller,,0.0,household_utilities
134c69b4dff67e40a022dd8bf81e002e,,,,reseller,,0.0,construction_tools_house_garden
34f563c82a85b99ae9e6d60db5fc2e28,,,,reseller,,0.0,audio_video_electronics
a7a9b880c49781da66651ccf4ba9ac38,,,,reseller,,0.0,bed_bath_table
bf1f3d5402ed867f05bed505a3b2a05a,,,,reseller,,0.0,sports_leisure
ba87e2cbb33c1412290b8ccc37301672,,,,manufacturer,,0.0,food_drink
28872dc528e978a639754bc8c2ce5a4c,,,,manufacturer,,0.0,household_utilities
758fbe94c656fc484d204e7d60808484,,,,reseller,,0.0,construction_tools_house_garden
64c9a1db4e73e19aaafd3286dc448c96,True,True,mai/20,reseller,,0.0,household_utilities
271c58a1d139c45eaf3316107c6d3a3b,,,,reseller,,0.0,bags_backpacks
6548c2550b6e2d8f18053216e1c7b6f3,,,,manufacturer,,0.0,household_utilities
41b14765bd56c8ad10971074380f9c0c,,,,reseller,,0.0,computers
85222e25007ce95bf79c00f643d1e436,,,,manufacturer,,0.0,health_beauty
6eeed17989b0ae47c9f11ece6f38ea90,,,,reseller,,0.0,car_accessories
e5d7bbbca541b3b39e1649f94074b963,,,,reseller,,0.0,health_beauty
843c73eda46e28b278031033b616bc8e,True,True,,manufacturer,100.0,0.0,home_decor
876300c1c122f7fafd3ba74a478221f4,True,,01/mai,reseller,2.0,20000.0,audio_video_electronics
8f28d70a98ca556691300d08ebdddc88,,,,manufacturer,,0.0,home_decor
99cd94252748d2bdde08e17858233602,,,,reseller,,0.0,pet
6f83d9e4da896daae20b9b6b2d3ff8d2,,,,reseller,,0.0,household_utilities
e6341a38a2e15b8834ac0410015547e4,,,,reseller,,0.0,health_beauty
0b7589387392dd2e2458f86606aa2a99,,,,reseller,,0.0,car_accessories
dc50afafdfa325eadc890c7fa42a8f4e,,,,reseller,,0.0,audio_video_electronics
75e645bd511287258a5afc20acd4e338,,,,manufacturer,,0.0,bags_backpacks
af3ef48d0e13835e529c29ac573c63e5,,,,manufacturer,,0.0,pet
535bf14f36346c7f59d87cece104d70c,True,False,mai/20,manufacturer,,0.0,home_decor
7e165d0fd266781dbf944faf150e265b,True,True,mai/20,manufacturer,550.0,120000.0,home_decor
da3b4c4b11a5be0f29634d1e6bb7dce0,,,,reseller,,0.0,health_beauty
5dc203c7b84a0e71e878a179de05fb9a,,,,reseller,,0.0,construction_tools_house_garden
710b15ab273348b3db04d636937061c3,True,True,,reseller,50.0,8000.0,household_utilities
88cd3681e0a2ba85e190f7d817629c4c,,,,reseller,,0.0,car_accessories
b586cd24c010a13916af621b0325fbba,,,,reseller,,0.0,home_decor
fe3d2c21fe1b15298d60a0792621ddf8,,,,reseller,,0.0,car_accessories
6836558ca75302628900564ce7c67cf9,,,,manufacturer,,0.0,fashion_accessories
7c8a7bb451a5a4e8813352670a8b9a22,,,,reseller,,0.0,household_utilities
df6a52d41f39ce14aa6df3af06e98e71,,,,reseller,,0.0,health_beauty
6cbd0872de0e3e92a1b90f229aac6e61,,,,reseller,,0.0,home_decor
d566c37fa119d5e66c4e9052e83ee4ea,,,,reseller,,0.0,sports_leisure
e116c7455dd26a4d8c3e92532583905f,,,,reseller,,0.0,health_beauty
611aa09794938387efe774f5abf64c03,,,,reseller,,0.0,home_decor
bf00385a5f7fc1ef39a13c2e9ee50a5f,,,,reseller,,0.0,audio_video_electronics
27bcbf1bcae4a9c14c54627933160f37,True,True,200+,manufacturer,,0.0,home_decor
dbc7e4c98a58fa8731412f4da2f43cb4,,,,reseller,,0.0,household_utilities
7aa286758114fcd93df587a1e23301ed,,,,manufacturer,,0.0,handcrafted
818d9691c76fabaf6b491f6a9baefad9,,,,manufacturer,,0.0,home_decor
a46cc8988e2dc21616cc0b2cec80be4b,,,,manufacturer,,0.0,construction_tools_house_garden
bb2eca0468c9088bd9a146c8d6c72e0b,,,,reseller,,0.0,construction_tools_house_garden
623ad9d0c1e14bb5464a8c72bff7b4af,,,,manufacturer,,0.0,household_utilities
639541c9c4a8a5b34424cac6f81f6be7,,,,reseller,,0.0,phone_mobile
649d307ba392e2cc6cedc7888f51923d,,,,reseller,,0.0,car_accessories
fadb07c842a2aef5d5a676b85f220e71,,,,reseller,,0.0,sports_leisure
3786da2e9afd5d55617521bd1685dec0,True,True,unknown,reseller,300.0,25000.0,toys
b7bff8fe73a12a5e844c7d83ee1202ff,,,,manufacturer,,0.0,small_appliances
09175f552e7526624e8100bdc8d0c92d,,,,reseller,,0.0,food_drink
a64e44665225d19dfc0277eeeaaccc57,,,,manufacturer,,0.0,food_supplement
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,,,,reseller,,0.0,food_supplement
a84e05448dd8286412b96fddf603db26,,,,manufacturer,,0.0,sports_leisure
213fafb0ca06fb3d5886579c2565791b,,,,reseller,,0.0,audio_video_electronics
2a17b229ca84523393b003b7e0bfae63,True,False,unknown,manufacturer,100.0,50000.0,toys
e0a3c37054ade6478d923a6efc10f308,,,,manufacturer,,0.0,baby
8fb67a334bacec338885b4e9e1708073,,,,manufacturer,,0.0,home_decor
4a23adac87cf538689fa600d976f78b2,,,,manufacturer,,0.0,health_beauty
76ea5315acb3f5f7ade3cd261faf922a,,,,reseller,,0.0,car_accessories
741eb1606348f827baeb4c099fcf1bdd,,,,reseller,,0.0,food_supplement
f88adb15807168d3c43d71021090ce4a,,,,reseller,,0.0,gifts
a359ed4a476430e29909d1415ecacb1d,,,,reseller,,0.0,home_decor
54c04bdb5ec46762f8f08c7e8f86ed4a,,,,reseller,,0.0,food_supplement
8476243f92442881ddd5b578975cf115,,,,reseller,,0.0,audio_video_electronics
09bad886111255c5b5030314fc7f1a4a,,,,reseller,,0.0,handcrafted
8b286dd43c391bc2d763668067eca963,,,,manufacturer,,0.0,food_supplement
07a9a154056e210f17bbacd5e30c024c,,,,manufacturer,,0.0,bed_bath_table
f0418a194da21de7cd01336b10be11a7,,,,reseller,,0.0,construction_tools_house_garden
fcc29f9f37cfd89db0038d8de7f97f08,,,,reseller,,0.0,sports_leisure
01266d4c46afa519678d16a8b683d325,,,,reseller,,0.0,construction_tools_house_garden
297be0a3c196d803e4e4f013432be4e1,,,,manufacturer,,0.0,home_decor
9ba337a47628f9761b6bb3939a3f97a9,,,,,,0.0,home_decor
1a47a5831effd926ad6bee7ab8beb86c,,,,reseller,,0.0,home_decor
1cd757f0f38c0847a2f05717d18b8d92,,,,reseller,,0.0,computers
9cf787a239c1aa29dbd76f153dc13f9a,,,,reseller,,0.0,fashion_accessories
1a932caad4f9d804097d7f8e615baed1,,,,reseller,,0.0,construction_tools_house_garden
b2d462f41b6b46b0569b20a8a4ebfcae,,,,reseller,,0.0,health_beauty
7e1f0755f1c75e301dfa37c21fd01efe,True,True,mai/20,other,305.0,120000.0,other
ae9cf62cf691b753d4f0d3d40731cc3c,True,True,50-200,reseller,300.0,0.0,health_beauty
0cab2da43793a6f3c5ed8514c5f54627,,,,reseller,,0.0,bags_backpacks
0d7d5bca59d45d750fb7913b974e9d08,True,True,,manufacturer,10.0,250000.0,construction_tools_house_garden
708cc2c4ffdd3307d5cdee0d7387307b,,,,reseller,,0.0,audio_video_electronics
7210cd29727d674c00741e5e387b3ccd,,,,reseller,,0.0,car_accessories
05a48cc8859962767935ab9087417fbb,,,,reseller,,0.0,fashion_accessories
c65fb4ec11e8d18c95ef150885418aea,,,,reseller,,0.0,household_utilities
3ffabd7292c755d5cebe5b2d6350b850,,,,reseller,,0.0,phone_mobile
9d681c7e12db302cb261e721040dde65,,,,reseller,,0.0,sports_leisure
d984b175957d0e67bc5bf232285ac792,,,,reseller,,0.0,books
f4d969837a2957bb052a71af7d39fc91,,,,reseller,,0.0,bed_bath_table
f1340f6d3347d9fae747fc3d236a2e41,,,,reseller,,0.0,car_accessories
4eeb99008a0f59d2c7759c59f9a346eb,,,,reseller,,0.0,audio_video_electronics
c013e57c075a06e5b5c48ee03c525719,,,,reseller,,0.0,pet
b9ec22de23f18567de0e09d776ca0309,,,,reseller,,0.0,stationery
f46490624488d3ff7ce78613913a7711,,,,reseller,,0.0,health_beauty
7bfe1c6d7a61cccc48bbbebe206390a9,,,,reseller,,0.0,household_utilities
a9f81449e8f8a47f6c67e5a43b40ed04,,,,manufacturer,,0.0,food_drink
7c9130f5f3729edd32aa059141d92484,,,,reseller,,0.0,computers
2a1a7b9bb186aba4e126ec76f9607237,,,,reseller,,0.0,computers
eeb3e4d4f423780ab2acfe23ea0d5e49,,,,reseller,,0.0,food_supplement
b6392ab5fdb153fb3c6c7c0e174cdc29,,,,reseller,,0.0,audio_video_electronics
33dd941c27854f7625b968cc6195a552,,,,reseller,,0.0,household_utilities
c70a353f02429c00775a46a75fb787da,,,,reseller,,0.0,health_beauty
4fe2f67634d00c021aa01f96b6f2d68e,,,,reseller,,0.0,food_supplement
b21768cfefb49b94e9bcd38037e93d1f,,,,manufacturer,,0.0,car_accessories
bfcc27719640628da877db48b672b169,,,,reseller,,0.0,home_decor
4a82eab98441aeb64566e2776c1fb2b6,,,,reseller,132.0,200000.0,construction_tools_house_garden
55031883943971ca22db6894574cfe2c,,,,reseller,,0.0,computers
c0e933c238e41f0cd459d6025ee9b364,,,,reseller,,0.0,pet
1bba9c94eb5c4e82fba9f7286fe81025,,,,manufacturer,,0.0,household_utilities
